,state,county,Per Capita Income 2021,Adjusted Per Capita Personal Income 2021,Count of Associate Degrees,Count of Bachelor Degrees or Higher,Percent of No College,Percent of Associate Degrees,Percent of Bachelor Degrees of Higher,costIndex,Lat,Lng
984,GA,"Muscogee, GA",49091,55282.66,43640,35091,38.32000000000001,34.19,27.49,88.8,32.4840651,-84.8502167
985,GA,"Rockdale, GA",43042,48470.72,19222,16308,40.720000000000006,32.07,27.21,88.8,33.7870502,-84.4349287
986,GA,"Lee, GA",50409,56766.89,6978,5296,37.17,35.72,27.11,88.8,31.7620158,-84.1346212
987,GA,"Chattahoochee, GA",39690,44695.95,1770,1316,36.71000000000001,36.3,26.99,88.8,33.8084389,-84.4818749
988,GA,"Monroe, GA",52718,59367.12,5058,5109,47.07,26.33,26.6,88.8,33.7948364,-83.713229
989,GA,"Lowndes, GA",43546,49038.29,20250,18050,44.370000000000005,29.41,26.22,88.8,30.8195619,-83.2628255
990,GA,"Bibb, GA",46781,52681.31,30105,25338,44.620000000000005,30.07,25.31,88.8,32.8095879,-83.694562
991,GA,"Baldwin, GA",40542,45655.41,8316,6847,46.099999999999994,29.56,24.34,88.8,34.4917665,-83.5373947
992,GA,"Morgan, GA",57857,65154.28,3727,3227,47.88999999999999,27.93,24.18,88.8,31.5376731,-84.5993601
993,GA,"Thomas, GA",52349,58951.58,9432,7350,44.92999999999999,30.95,24.12,88.8,30.8668623,-83.9460576
994,GA,"Hall, GA",53920,60720.72,35879,31696,48.86,27.15,23.99,88.8,34.2905901,-83.8194028
995,GA,"Effingham, GA",48212,54292.79,11257,9716,48.35,27.72,23.93,88.8,32.2781913,-81.2301076
996,GA,"Paulding, GA",47381,53356.98,38686,25685,40.11999999999999,35.99,23.89,88.8,33.8908526,-84.8569161
997,GA,"Putnam, GA",53019,59706.08,4368,3751,49.16000000000001,27.35,23.49,88.8,32.2587666,-84.4179713
998,GA,"Jackson, GA",49063,55251.13,14190,11178,46.76,29.78,23.46,88.8,33.2945651,-83.9660209
999,GA,"Catoosa, GA",42448,47801.8,15539,10751,43.64,33.31,23.05,88.8,34.929637650000004,-85.14707706052124
1000,GA,"Pickens, GA",55398,62385.14,7391,5306,45.75,31.58,22.67,88.8,34.4630619,-84.4682402
1001,GA,"Union, GA",44163,49733.11,5704,4258,47.01,30.34,22.65,88.8,33.4151169,-83.982966
1002,GA,"Walton, GA",49062,55250.0,18617,14069,47.72,29.78,22.5,88.8,33.762884,-83.740416
1003,GA,"Camden, GA",42945,48361.49,12913,7780,40.16,37.34,22.5,88.8,30.9298212,-81.6225075
1004,GA,"Richmond, GA",43429,48906.53,41439,29903,46.34,31.17,22.49,88.8,33.44926,-82.0766965
1005,GA,"Dougherty, GA",44575,50197.07,18800,12654,44.92,32.92,22.16,88.8,34.3823179,-84.0649113
1006,GA,"Fannin, GA",46163,51985.36,6341,4415,46.19,31.72,22.09,88.8,34.8867955,-84.2715585
1007,GA,"Carroll, GA",47002,52930.18,22265,16624,48.36000000000001,29.57,22.07,88.8,33.5588005,-85.0641272
1008,GA,"Peach, GA",43641,49145.27,5513,3950,47.269999999999996,30.72,22.01,88.8,32.5543462,-83.8350733
1009,GA,"Gilmer, GA",42351,47692.57,6309,4921,51.1,27.47,21.43,88.8,34.6859788,-84.452696
1010,GA,"Baker, GA",51216,57675.68,605,490,52.22,26.4,21.38,88.8,31.313069300000002,-84.34560853189717
1011,GA,"Floyd, GA",44803,50453.83,18901,13963,49.69999999999999,28.93,21.37,88.8,33.8470493,-84.5854887
1012,GA,"Habersham, GA",39304,44261.26,7531,6406,54.160000000000004,24.77,21.07,88.8,34.5898196,-83.5604506
1013,GA,"Newton, GA",42056,47360.36,23832,14675,45.260000000000005,33.88,20.86,88.8,31.3129575,-84.3357424
1014,GA,"Jones, GA",44704,50342.34,6389,4121,46.88000000000001,32.29,20.83,88.8,31.6338288,-81.4801073
1015,GA,"White, GA",46899,52814.19,7122,4388,46.94,32.83,20.23,88.8,34.2828722,-84.7452138
1016,GA,"Barrow, GA",44534,50150.9,17214,10829,47.72,32.09,20.19,88.8,33.9848611,-83.6996482
1017,GA,"Troup, GA",45441,51172.3,13894,9266,49.82000000000001,30.1,20.08,88.8,33.0237625,-85.0254022
1018,GA,"Sumter, GA",43130,48569.82,5428,3769,51.28,28.75,19.97,88.8,31.949333,-84.2549102
1019,GA,"Bartow, GA",47162,53110.36,21804,14078,49.559999999999995,30.65,19.79,88.8,32.8787666,-82.4737399
1020,GA,"Lanier, GA",36086,40637.39,1957,1395,52.63999999999999,27.65,19.71,88.8,32.1299246,-81.5367784
1021,GA,"Oglethorpe, GA",43517,49005.63,2707,2049,54.55,25.87,19.58,88.8,32.293769,-84.0610191
1022,GA,"Pike, GA",48643,54778.15,3797,2469,50.629999999999995,29.92,19.45,88.8,33.081484,-84.3969481
1023,GA,"Liberty, GA",41672,46927.93,15500,6954,37.72,42.99,19.29,88.8,33.421523,-83.1370993
1024,GA,"Madison, GA",43445,48924.55,5787,3926,52.45,28.33,19.22,88.8,33.5956814,-83.467944
1025,GA,"Walker, GA",40744,45882.88,14539,9346,51.03,29.81,19.16,88.8,31.5404516,-84.3149103
1026,GA,"Clayton, GA",36056,40603.6,57890,34281,48.52,32.33,19.15,88.8,34.8781479,-83.4009933
1027,GA,"Miller, GA",50213,56546.17,1490,743,44.010000000000005,37.36,18.63,88.8,31.1591063,-84.737836
1028,GA,"Spalding, GA",43098,48533.78,10771,8175,58.12,23.81,18.07,88.8,32.2935267,-83.9985963
1029,GA,"Stephens, GA",41822,47096.85,4203,3177,58.120000000000005,23.85,18.03,88.8,33.794843,-83.1615422
1030,GA,"Bleckley, GA",41298,46506.76,2730,1479,48.92,33.13,17.95,88.8,32.4305311,-83.3311795
1031,GA,"McIntosh, GA",47287,53251.13,3413,1956,52.099999999999994,30.45,17.45,88.8,31.82577,-81.52372
1032,GA,"Tift, GA",44913,50577.7,8281,4479,50.81999999999999,31.92,17.26,88.8,31.435877,-83.5054179
1033,GA,"Haralson, GA",44003,49552.93,5813,3514,54.17999999999999,28.56,17.26,88.8,33.2265099,-84.5713164
1034,GA,"Hart, GA",43900,49436.94,5704,3269,52.81,30.0,17.19,88.8,34.3410525,-82.9503277
1035,GA,"Irwin, GA",40963,46129.5,1775,1109,55.379999999999995,27.46,17.16,88.8,31.5730108,-83.2624513
1036,GA,"Franklin, GA",39616,44612.61,4428,2675,54.489999999999995,28.37,17.14,88.8,33.2776182,-85.0979973
1037,GA,"Laurens, GA",43532,49022.52,8843,5451,55.09,27.78,17.13,88.8,32.4909568,-82.9343257
1038,GA,"Clay, GA",40439,45539.41,689,365,51.230000000000004,31.88,16.89,88.8,31.5738181,-84.9800814
1039,GA,"Toombs, GA",42075,47381.76,5407,2910,52.550000000000004,30.85,16.6,88.8,32.1296839,-82.3299928
1040,GA,"Brooks, GA",40982,46150.9,3711,1821,49.900000000000006,33.61,16.49,88.8,33.2909517,-84.45937
1041,GA,"Montgomery, GA",37935,42719.59,1734,993,54.769999999999996,28.76,16.47,88.8,31.9404913,-81.1220539
1042,GA,"Whitfield, GA",47545,53541.67,16356,11050,59.30000000000001,24.29,16.41,88.8,33.0770682,-84.9479916
1043,GA,"Treutlen, GA",38090,42894.14,863,738,64.64,19.06,16.3,88.8,32.396098,-82.5666186
1044,GA,"Evans, GA",39404,44373.87,1572,1149,61.81,22.06,16.13,88.8,33.5338001,-82.1305889
1045,GA,"Gordon, GA",42281,47613.74,10593,6153,56.75,27.36,15.89,88.8,32.8820866,-83.3323848
1046,GA,"Dade, GA",40579,45697.07,3246,1758,55.14000000000001,29.1,15.76,88.8,34.8722084,-85.4998791
1047,GA,"Banks, GA",43766,49286.04,3386,2071,58.5,25.75,15.75,88.8,34.476079,-83.442185
1048,GA,"Cook, GA",39380,44346.85,3636,1772,52.08999999999999,32.21,15.7,88.8,31.1455115,-83.4331569
1049,GA,"Seminole, GA",46274,52110.36,1870,921,53.17999999999999,31.37,15.45,88.8,31.1587351,-81.4048638
1050,GA,"Grady, GA",39020,43941.44,4628,2573,57.239999999999995,27.48,15.28,88.8,30.867067,-84.2322943
1051,GA,"Dodge, GA",37268,41968.47,4382,2303,55.64,29.08,15.28,88.8,32.1506514,-83.1520134
1052,GA,"Ware, GA",38862,43763.51,6274,3703,59.11999999999999,25.71,15.17,88.8,31.1727229,-82.4829338
1053,GA,"Wheeler, GA",24241,27298.42,809,646,65.99000000000001,18.91,15.1,88.8,32.112996,-82.7567324
1054,GA,"Washington, GA",42068,47373.87,3220,2155,62.38000000000001,22.54,15.08,88.8,33.7367948,-82.7393089
1055,GA,"McDuffie, GA",43362,48831.08,4169,2163,56.03,28.95,15.02,88.8,33.4631845,-82.4830204
1056,GA,"Long, GA",38480,43333.33,3675,1782,55.08,30.25,14.67,88.8,31.7704898,-81.753725
1057,GA,"Screven, GA",40137,45199.32,2874,1452,56.49,28.91,14.6,88.8,31.4864151,-82.0167321
1058,GA,"Jasper, GA",44317,49906.53,2773,1426,57.05,28.36,14.59,88.8,34.4678687,-84.4290918
1059,GA,"Burke, GA",41870,47150.9,4427,2103,55.06,30.47,14.47,88.8,33.0482247,-81.9575983
1060,GA,"Lamar, GA",41856,47135.14,4080,1734,52.92000000000001,33.04,14.04,88.8,31.1406081,-84.4929548
1061,GA,"Decatur, GA",41331,46543.92,5727,2489,53.660000000000004,32.3,14.04,88.8,33.7737582,-84.296069
1062,GA,"Tattnall, GA",35616,40108.11,4260,2526,62.279999999999994,23.68,14.04,88.8,32.0252793,-82.0580692
1063,GA,"Lincoln, GA",46087,51899.77,1580,812,59.050000000000004,27.05,13.9,88.8,33.7876673,-82.4508165
1064,GA,"Early, GA",43650,49155.41,1939,924,57.49000000000001,28.79,13.72,88.8,31.3454341,-84.9282058
1065,GA,"Colquitt, GA",40678,45808.56,6738,4072,63.709999999999994,22.62,13.67,88.8,31.1712947,-84.7336278
1066,GA,"Crisp, GA",45951,51746.62,4396,2055,57.11,29.23,13.66,88.8,31.9152265,-83.77777
1067,GA,"Stewart, GA",32844,36986.49,1184,694,63.15,23.23,13.62,88.8,33.4220634,-83.8521266
1068,GA,"Upson, GA",42364,47707.21,5855,2500,54.510000000000005,31.88,13.61,88.8,32.8641062,-84.2904968
1069,GA,"Marion, GA",39075,44003.38,1737,801,57.42,29.14,13.44,88.8,34.6359216,-84.2596395
1070,GA,"Pierce, GA",41882,47164.41,3578,1739,59.16,27.48,13.36,88.8,31.3430068,-82.2352189
1071,GA,"Berrien, GA",39945,44983.11,3418,1748,61.04,25.78,13.18,88.8,31.2561376,-83.2443709
1072,GA,"Pulaski, GA",40100,45157.66,2601,1106,56.089999999999996,30.81,13.1,88.8,32.3901752,-81.9567837
1073,GA,"Dooly, GA",43689,49199.32,2527,1283,61.55,25.5,12.95,88.8,32.1542383,-83.8253817
1074,GA,"Charlton, GA",30916,34815.32,2371,1194,61.75,25.44,12.81,88.8,30.8775388,-82.1185847
1075,GA,"Polk, GA",39578,44569.82,8128,3553,58.10999999999999,29.15,12.74,88.8,33.9981581,-85.1567475
1076,GA,"Wayne, GA",37997,42789.41,5964,2540,57.82,29.58,12.6,88.8,34.1762127,-83.9346257
1077,GA,"Talbot, GA",45385,51109.23,1243,592,60.97999999999999,26.43,12.59,88.8,32.6984691,-84.505404
1078,GA,"Taylor, GA",39030,43952.7,1688,758,59.529999999999994,27.93,12.54,88.8,32.560069,-84.255389
1079,GA,"Randolph, GA",43049,48478.6,1325,565,58.93000000000001,28.79,12.28,88.8,31.7620266,-84.7468429
1080,GA,"Atkinson, GA",35527,40007.88,1123,646,66.48,21.28,12.24,88.8,31.2232805,-81.8526121
1081,GA,"Coffee, GA",40209,45280.41,7117,3455,62.769999999999996,25.06,12.17,88.8,31.507709,-82.3115156
1082,GA,"Schley, GA",43917,49456.08,1356,419,48.790000000000006,39.12,12.09,88.8,32.2478949,-84.3175516
1083,GA,"Wilcox, GA",32288,36360.36,1790,762,59.75,28.23,12.02,88.8,31.960784,-83.4379708
1084,GA,"Calhoun, GA",34306,38632.88,1252,555,61.43,26.72,11.85,88.8,34.502587,-84.9510542
1085,GA,"Elbert, GA",41104,46288.29,3499,1589,62.32000000000001,25.91,11.77,88.8,34.1194318,-82.8408412
1086,GA,"Mitchell, GA",42397,47744.37,4500,1791,59.07,29.28,11.65,88.8,33.2200196,-82.7031639
1087,GA,"Quitman, GA",38398,43240.99,465,203,62.300000000000004,26.24,11.46,88.8,30.7852708,-83.5596907
1088,GA,"Emanuel, GA",40614,45736.49,3710,1697,63.709999999999994,24.9,11.39,88.8,32.6078163,-82.2922815
1089,GA,"Wilkes, GA",48806,54961.71,1720,798,64.18,24.47,11.35,88.8,33.7898432,-82.7385978
1090,GA,"Candler, GA",40988,46157.66,1886,814,62.35,26.3,11.35,88.8,32.4146577,-82.0930776
1091,GA,"Wilkinson, GA",42625,48001.13,1543,695,63.99,24.83,11.18,88.8,32.7924994,-83.1623561
1092,GA,"Butts, GA",41657,46911.04,4791,1917,61.19,27.72,11.09,88.8,32.7259967,-82.026227
1093,GA,"Jeff Davis, GA",38122,42930.18,2935,1062,58.67999999999999,30.34,10.98,88.8,31.774687,-82.6800732
1094,GA,"Webster, GA",43682,49191.44,673,203,52.67,36.36,10.97,88.8,32.033051,-84.541947
1095,GA,"Ben Hill, GA",38640,43513.51,3003,1245,62.56,26.47,10.97,88.8,31.7462726,-83.2355879
1096,GA,"Clinch, GA",42450,47804.05,1130,486,63.980000000000004,25.19,10.83,88.8,30.8938781,-82.6923467
1097,GA,"Turner, GA",38250,43074.32,1892,604,55.31,33.88,10.81,88.8,31.7031592,-83.6214408
1098,GA,"Meriwether, GA",44305,49893.02,4526,1603,58.78999999999999,30.43,10.78,88.8,33.156992,-83.276617
1099,GA,"Jefferson, GA",43720,49234.23,2911,1131,61.86,27.47,10.67,88.8,34.1170537,-83.5723876
1100,GA,"Crawford, GA",41063,46242.12,2714,925,58.18,31.19,10.63,88.8,33.8828954,-83.154596
1101,GA,"Murray, GA",37264,41963.96,7301,2824,61.95,27.44,10.61,88.8,32.32099,-84.29436
1102,GA,"Warren, GA",42377,47721.85,905,411,66.25,23.21,10.54,88.8,34.3862011,-85.0480021
1103,GA,"Glascock, GA",42716,48103.6,573,211,61.59,28.07,10.34,88.8,33.2168832,-82.6112005
1104,GA,"Worth, GA",41431,46656.53,4465,1470,58.25999999999999,31.4,10.34,88.8,31.750735,-83.6757245
1105,GA,"Twiggs, GA",44235,49814.19,1715,644,62.300000000000004,27.41,10.29,88.8,32.6467914,-83.4351636
1106,GA,"Terrell, GA",47258,53218.47,1944,608,57.13999999999999,32.65,10.21,88.8,31.6179579,-83.7451725
1107,GA,"Macon, GA",39164,44103.6,2798,950,60.120000000000005,29.77,10.11,88.8,32.8406946,-83.6324022
1108,GA,"Chattooga, GA",36833,41478.6,4151,1665,66.05,24.23,9.72,88.8,34.4620931,-85.3660518
1109,GA,"Appling, GA",41863,47143.02,3729,1173,60.27,30.22,9.51,88.8,33.5459683,-82.3159572
1110,GA,"Hancock, GA",35778,40290.54,1604,639,67.22,23.44,9.34,88.8,33.15932,-81.764
1111,GA,"Bacon, GA",39471,44449.32,2080,681,62.339999999999996,28.37,9.29,88.8,31.5555512,-82.4442559
1112,GA,"Heard, GA",39769,44784.91,2491,741,60.0,30.83,9.17,88.8,33.2786225,-85.113782
1113,GA,"Echols, GA",36062,40610.36,590,210,70.18,21.99,7.83,88.8,30.6968025,-82.9078762
1114,GA,"Johnson, GA",33265,37460.59,1329,494,74.14,18.85,7.01,88.8,34.1723231,-83.9707386
1115,GA,"Telfair, GA",30573,34429.05,1793,828,77.93,15.1,6.97,88.8,31.9182328,-82.9339377
1116,GA,"Brantley, GA",35435,39904.28,3635,889,65.10000000000001,28.04,6.86,88.8,32.3704259,-84.5621431
1117,GA,"Taliaferro, GA",41494,46727.48,274,72,72.43,21.83,5.74,88.8,33.5820382,-82.9043661
1118,GA,"Jenkins, GA",36886,41538.29,1561,315,68.91,25.87,5.22,88.8,32.7793141,-81.9613566
1119,IA,"Johnson, IA",59592,66286.99,22885,48494,20.060000000000002,25.63,54.31,89.9,41.6861834,-91.6061124
1120,IA,"Story, IA",47923,53307.01,14331,26789,20.260000000000005,27.79,51.95,89.9,42.0161612,-93.489194
1121,IA,"Dallas, IA",73673,81949.94,15812,29862,22.82,26.72,50.46,89.9,41.6744179,-94.0394437
1122,IA,"Polk, IA",60799,67629.59,96077,121176,32.64000000000001,29.79,37.57,89.9,41.6765808,-93.5921448
1123,IA,"Jefferson, IA",55900,62180.2,3960,4818,33.51,30.0,36.49,89.9,42.016055,-94.3741093
1124,IA,"Linn, IA",59294,65955.51,52130,52015,31.739999999999995,34.17,34.09,89.9,42.0631825,-91.6037932
1125,IA,"Bremer, IA",57876,64378.2,5338,5451,34.660000000000004,32.33,33.01,89.9,42.7733139,-92.3949044
1126,IA,"Scott, IA",60349,67129.03,37913,38311,35.14000000000001,32.26,32.6,89.9,42.7019277,-91.7654411
1127,IA,"Dickinson, IA",69628,77450.5,4799,4138,30.410000000000004,37.37,32.22,89.9,43.3753018,-95.1654279
1128,IA,"Dubuque, IA",56782,63161.29,19035,20455,39.42999999999999,29.2,31.37,89.9,42.5006243,-90.6647985
1129,IA,"Warren, IA",57847,64345.94,11109,10523,35.64,33.05,31.31,89.9,41.3138645,-93.5685324
1130,IA,"Marion, IA",56989,63391.55,6748,6784,38.580000000000005,30.63,30.79,89.9,42.0329753,-91.5987335
1131,IA,"Winneshiek, IA",58872,65486.1,4229,3942,38.269999999999996,31.95,29.78,89.9,43.2677179,-91.8563139
1132,IA,"Sioux, IA",57558,64024.47,6890,6130,37.44,33.11,29.45,89.9,43.0574079,-96.1602368
1133,IA,"Iowa, IA",62485,69505.01,681977,617115,38.279999999999994,32.4,29.32,89.9,41.683983,-92.0612268
1134,IA,"Black Hawk, IA",51911,57743.05,27401,24462,38.08999999999999,32.71,29.2,89.9,42.4607526,-92.3030235
1135,IA,"Poweshiek, IA",53996,60062.29,3259,3364,44.75999999999999,27.18,28.06,89.9,41.6816512,-92.5435034
1136,IA,"Grundy, IA",62531,69556.17,3123,2346,36.57,36.22,27.21,89.9,42.4132701,-92.7808666
1137,IA,"Decatur, IA",42171,46908.79,1230,1282,48.05,25.44,26.51,89.9,40.7418231,-93.7994193
1138,IA,"Mills, IA",66042,73461.62,3618,2715,39.3,34.68,26.02,89.9,41.0186106,-95.7658392
1139,IA,"Boone, IA",54521,60646.27,6762,4745,38.31,36.25,25.44,89.9,42.0596994,-93.8802202
1140,IA,"Madison, IA",57263,63696.33,4026,2805,38.370000000000005,36.32,25.31,89.9,41.3133406,-94.0167968
1141,IA,"Palo Alto, IA",56973,63373.75,2359,1531,37.04,38.18,24.78,89.9,43.0762829,-94.6625047
1142,IA,"Hamilton, IA",58126,64656.28,3956,2526,38.31,37.65,24.04,89.9,41.1691699,-92.903255
1143,IA,"Clay, IA",59187,65836.48,4260,2682,38.17,37.94,23.89,89.9,43.0809373,-95.1407762
1144,IA,"Woodbury, IA",50607,56292.55,21377,15541,44.06,32.39,23.55,89.9,42.3775361,-96.0607187
1145,IA,"Carroll, IA",60290,67063.4,5073,3227,39.76,36.82,23.42,89.9,42.0651109,-94.8666108
1146,IA,"Cerro Gordo, IA",56955,63353.73,11112,7084,40.41,36.39,23.2,89.9,43.0742443,-93.2548746
1147,IA,"Winnebago, IA",50769,56472.75,2579,1635,40.47,36.43,23.1,89.9,43.3747879,-93.7316088
1148,IA,"Cass, IA",55056,61241.38,3122,2142,43.47999999999999,33.52,23.0,89.9,41.3122834,-94.9215151
1149,IA,"Cherokee, IA",61661,68588.43,2742,1860,43.82,33.47,22.71,89.9,42.7499398,-95.5548229
1150,IA,"Henry, IA",49117,54635.15,4591,3060,43.7,33.78,22.52,89.9,40.9778301,-91.5511282
1151,IA,"Union, IA",48291,53716.35,2984,1893,42.31,35.3,22.39,89.9,42.2448559,-93.0642491
1152,IA,"Plymouth, IA",63214,70315.91,6241,3781,40.97,36.76,22.27,89.9,42.7369124,-96.2213607
1153,IA,"Mitchell, IA",63605,70750.83,2393,1606,44.86999999999999,32.99,22.14,89.9,43.342033,-92.7840209
1154,IA,"Buchanan, IA",57200,63626.25,4984,3101,42.41,35.5,22.09,89.9,42.4634928,-91.8449198
1155,IA,"Hancock, IA",61201,68076.75,2615,1689,43.76,34.17,22.07,89.9,41.3900707,-95.3625169
1156,IA,"Washington, IA",65299,72635.15,4495,3297,48.08,29.95,21.97,89.9,41.2990848,-91.6923661
1157,IA,"Pottawattamie, IA",51370,57141.27,22037,13915,43.410000000000004,34.69,21.9,89.9,41.3115686,-95.5331269
1158,IA,"Muscatine, IA",53861,59912.12,9180,6195,45.82000000000001,32.35,21.83,89.9,41.4246132,-91.0436508
1159,IA,"O'Brien, IA",61882,68834.26,3182,2071,44.73000000000001,33.48,21.79,89.9,43.0755779,-95.6277063
1160,IA,"Hardin, IA",56678,63045.61,4361,2590,42.239999999999995,36.24,21.52,89.9,43.0802589,-91.4843083
1161,IA,"Mahaska, IA",49933,55542.83,4424,3166,49.02999999999999,29.71,21.26,89.9,41.314939,-92.6489935
1162,IA,"Shelby, IA",61414,68313.68,2932,1736,43.32000000000001,35.6,21.08,89.9,41.5159725,-95.4503416
1163,IA,"Webster, IA",51331,57097.89,8909,5173,42.64,36.29,21.07,89.9,41.4382977,-92.1689711
1164,IA,"Cedar, IA",63197,70297.0,4570,2751,43.99999999999999,34.96,21.04,89.9,41.7608608,-91.1263198
1165,IA,"Marshall, IA",50776,56480.53,8017,5478,48.739999999999995,30.45,20.81,89.9,42.0378125,-92.9915704
1166,IA,"Buena Vista, IA",49006,54511.68,3361,2593,52.239999999999995,26.96,20.8,89.9,42.7445814,-95.1127525
1167,IA,"Benton, IA",63072,70157.95,6400,3631,43.53999999999999,36.02,20.44,89.9,40.7033553,-94.3582389
1168,IA,"Page, IA",52069,57918.8,3999,2268,43.91000000000001,35.79,20.3,89.9,40.736337,-95.1602396
1169,IA,"Humboldt, IA",56985,63387.1,2378,1336,44.17999999999999,35.74,20.08,89.9,42.7209449,-94.2155238
1170,IA,"Guthrie, IA",63098,70186.87,2793,1522,43.18,36.78,20.04,89.9,41.6721976,-94.4985983
1171,IA,"Monroe, IA",52821,58755.28,1679,1073,48.93000000000001,31.16,19.91,89.9,41.5222145,-93.1018684
1172,IA,"Jones, IA",51576,57370.41,5056,2933,45.79,34.31,19.9,89.9,42.1081969,-91.1427196
1173,IA,"Des Moines, IA",56425,62764.18,10751,5436,40.93000000000001,39.23,19.84,89.9,41.5910323,-93.6046655
1174,IA,"Montgomery, IA",48436,53877.64,2589,1371,42.81,37.39,19.8,89.9,43.4407966,-95.2027748
1175,IA,"Greene, IA",58799,65404.89,2226,1246,44.95,35.29,19.76,89.9,42.8958066,-92.8024158
1176,IA,"Calhoun, IA",57289,63725.25,2510,1367,44.129999999999995,36.17,19.7,89.9,42.3808184,-94.6332459
1177,IA,"Wapello, IA",44912,49957.73,7799,4728,47.83000000000001,32.48,19.69,89.9,41.1813612,-91.185468
1178,IA,"Jackson, IA",53777,59818.69,4367,2673,48.22,32.12,19.66,89.9,42.1420382,-90.5480067
1179,IA,"Ringgold, IA",57317,63756.4,1166,652,45.31,35.08,19.61,89.9,40.7399875,-94.2547473
1180,IA,"Floyd, IA",56044,62340.38,3823,2133,45.3,35.11,19.59,89.9,43.0587894,-92.7830539
1181,IA,"Adair, IA",61765,68704.12,1778,995,45.629999999999995,34.86,19.51,89.9,41.5004425,-94.6435794
1182,IA,"Clinton, IA",52308,58184.65,11104,6309,46.76,33.95,19.29,89.9,41.8502821,-90.1877485
1183,IA,"Lyon, IA",61551,68466.07,2625,1469,46.38000000000001,34.38,19.24,89.9,43.3747071,-96.2081917
1184,IA,"Jasper, IA",50190,55828.7,8758,5011,47.360000000000014,33.48,19.16,89.9,41.6791308,-93.0647786
1185,IA,"Harrison, IA",55468,61699.67,3403,1888,46.390000000000015,34.48,19.13,89.9,41.2872118,-94.1852329
1186,IA,"Fremont, IA",59090,65728.59,2014,941,40.849999999999994,40.31,18.84,89.9,41.2126553,-92.4357359
1187,IA,"Audubon, IA",62773,69825.36,1444,754,45.21999999999999,35.99,18.79,89.9,41.7216265,-94.9307636
1188,IA,"Davis, IA",44337,49318.13,1815,1048,49.050000000000004,32.3,18.65,89.9,40.7474784,-92.3965311
1189,IA,"Emmet, IA",51890,57719.69,2524,1203,42.269999999999996,39.1,18.63,89.9,43.3707528,-94.6749933
1190,IA,"Franklin, IA",59466,66146.83,2561,1322,45.3,36.08,18.62,89.9,40.6686761,-91.511773
1191,IA,"Howard, IA",58411,64973.3,2119,1162,47.59,33.85,18.56,89.9,43.3353641,-92.3230007
1192,IA,"Lee, IA",48394,53830.92,8798,4460,45.13,36.41,18.46,89.9,40.6524894,-91.507313
1193,IA,"Keokuk, IA",52878,58818.69,2361,1314,48.480000000000004,33.1,18.42,89.9,40.3973423,-91.385202
1194,IA,"Appanoose, IA",46396,51608.45,3286,1629,44.480000000000004,37.12,18.4,89.9,40.7455904,-92.8649061
1195,IA,"Fayette, IA",51226,56981.09,4353,2489,49.78,31.95,18.27,89.9,42.8433022,-91.802268
1196,IA,"Kossuth, IA",60595,67402.67,4053,1905,43.02,38.76,18.22,89.9,41.0105906,-91.1345917
1197,IA,"Worth, IA",53342,59334.82,1960,971,44.99,36.79,18.22,89.9,43.3696764,-93.2658698
1198,IA,"Allamakee, IA",53807,59852.06,3066,1755,50.0,31.8,18.2,89.9,43.2961731,-91.3961856
1199,IA,"Butler, IA",57604,64075.64,3944,1867,43.480000000000004,38.36,18.16,89.9,42.7336512,-92.7819493
1200,IA,"Sac, IA",65620,72992.21,2652,1229,43.64,38.51,17.85,89.9,42.3797854,-95.0825306
1201,IA,"Chickasaw, IA",64737,72010.01,2557,1462,51.07000000000001,31.13,17.8,89.9,43.0338635,-92.4951821
1202,IA,"Ida, IA",65824,73219.13,1633,828,47.709999999999994,34.7,17.59,89.9,42.3788371,-95.4949407
1203,IA,"Delaware, IA",57097,63511.68,3589,2053,52.10999999999999,30.46,17.43,89.9,42.4752682,-91.3454214
1204,IA,"Adams, IA",62223,69213.57,987,459,45.43,37.25,17.32,89.9,41.0161621,-94.6850186
